#begin document (story100.txt); part 000
story100.txt	tok_No	Token			POS			Coreference
story101.txt	39   	ಅನುಮತಿಸಲಾಗುವುದಿಲ್ಲ                   	V__VM__VINF    	I-NP    			ಅನುಮತಿಸಲಾಗು,v                     	-     
story101.txt	40   	:                   	RD__SYM        	I-NP    			:,punc                        	-     
story101.txt	41   	ಅವನು                                	PR__PRP        	B-NP    			ಅವನು,pn                        	-     
story101.txt	42   	/                   	RD__SYM        	I-NP    			SLASH,punc                    	-     
story101.txt	43   	ಅವಳು                                	PR__PRP        	B-NP    			ಅವಳು,pn                        	-     
story101.txt	44   	ರಾಷ್ಟ್ರೀಯ                              	N__NN          	B-NP    			ರಾಷ್ಟ್ರ,n                        	-     
story101.txt	45   	ಅರ್ಹತಾ                               	N__NN          	I-NP    			ಅರ್ಹತಾ,n                        	-     
story101.txt	46   	ಪ್ರವೇಶ                               	N__NN          	B-NP    			ಪ್ರವೇಶ,n                        	-     
story101.txt	47   	ಪರೀಕ್ಷೆಯನ್ನು                       	N__NN          	I-NP    			ಪರೀಕ್ಷೆ,n                        	-     
story101.txt	48   	ಬರೆಯಲು                               	V__VM__VF      	B-VGF   			ಬರೆ,v                          	-     
story101.txt	49   	ಅನುಮತಿಸಲಾಗುವುದಿಲ್ಲ                   	N__NN          	B-NP    			ಅನುಮತಿಸಲಾಗುವುದಿಲ್ಲ,n                 	-     
story101.txt	50   	.                   	RD__PUNC       	B-BLK   			.,punc                        	-     

story101.txt	0    	&quot;ಎಂಬಿಬಿಎಸ್         	N__NNP         	B-NP    			ಎಂಬಿಬಿಎಸ್,n                       	-     
story101.txt	1    	ಗೆ                                  	PSP            	I-NP    			ಗೆ,psp                         	-     
story101.txt	2    	ಸೇರಿದ                                	V__VM__VNG     	B-VGNN  			ಸೇರು,v                          	-     
story101.txt	3    	ವರ್ಷವಾದ                              	N__NN          	B-NP    			ವರ್ಷ,n                         	-     
story101.txt	4    	ಡಿಸೆಂಬರ್                               	N__NNP         	B-NP    			ಡಿಸೆಂಬರ್,n                        	-     
story101.txt	5    	31                  	QT__QTC        	I-NP    			31,num                        	-     
story101.txt	6    	ರಂದು                                 	PSP            	I-NP    			ರಂದು,psp                        	-     
story101.txt	7    	ಅಥವಾ                                	CC__CCD        	B-CCP   			ಅಥವಾ,avy                       	-     
story101.txt	8    	ಅದಕ್ಕೂ                               	PR__PRP        	B-NP    			ಅದು,pn                         	-     
story101.txt	9    	ಮೊದಲು                                	N__NST         	B-NP    			ಮೊದಲು,nst                       	-     
story101.txt	10   	ಅವನು                                	PR__PRP        	B-NP    			ಅವನು,pn                        	(1)
story101.txt	11   	/                   	RD__SYM        	I-NP    			SLASH,punc                    	-     
story101.txt	12   	ಅವಳು                                	PR__PRP        	B-NP    			ಅವಳು,pn                        	(1)
story101.txt	13   	17                  	QT__QTC        	B-NP    			17,num                        	-     
story101.txt	14   	ವರ್ಷಗಳನ್ನು                       	N__NN          	I-NP    			ವರ್ಷ,n                         	-     
story101.txt	15   	ಪೂರ್ಣಗೊಳಿಸಬೇಕು                      	V__VM__VF      	B-VGF   			ಪೂರ್ಣಗೊಳ್ಳು,v                      	-     
story101.txt	16   	.                   	RD__PUNC       	I-VGF   			.,punc                        	-     
story101.txt	17   	&quot;&quot;        	RD__SYM        	I-VGF   			!,punc                        	-     
story101.txt	18   	&quot;              	RD__SYM        	B-BLK   			!,punc                        	-     

story101.txt	0    	(1ಎ                                	N__NNP         	B-NP    			1,n                           	-     
story101.txt	1    	)                   	RD__SYM        	I-NP    			!,punc                        	-     
story101.txt	2    	ಅಧಿನಿಯಮದ                        	N__NN          	B-NP    			ಅಧಿನಿಯಮ,n                       	-     
story101.txt	3    	5ನೇ                                 	QT__QTO        	B-NP    			5,num                         	-     
story101.txt	4    	ಅಧ್ಯಾಯದಲ್ಲಿ                       	N__NN          	I-NP    			ಅಧ್ಯಾಯ,n                        	-     
story101.txt	5    	ಒದಗಿಸಿರುವಂತೆ                       	V__VM__VNF     	B-VGNF  			ಒದಗು,v                         	-     
story101.txt	6    	ರಾಷ್ಟ್ರೀಯ                              	JJ             	B-NP    			ರಾಷ್ಟ್ರ,adj                      	-     
story101.txt	7    	ಅರ್ಹತಾ                               	JJ             	I-NP    			ಅರ್ಹತಾ,adj                      	-     
story101.txt	8    	ಪ್ರವೇಶ                               	N__NN          	I-NP    			ಪ್ರವೇಶ,n                        	-     
story101.txt	9    	ಪರೀಕ್ಷೆಯಲ್ಲಿ                       	N__NN          	B-NP    			ಪರೀಕ್ಷೆ,n                        	-     
story101.txt	10   	ಅವನು                                	PR__PRP        	B-NP    			ಅವನು,pn                        	(1)
story101.txt	11   	/                   	RD__SYM        	I-NP    			SLASH,punc                    	(1
story101.txt	12   	ಅವಳು                                	PR__PRP        	B-NP    			ಅವಳು,pn                        	1)
story101.txt	13   	ಕನಿಷ್ಠ                               	JJ             	B-NP    			ಕನಿಷ್ಠ,adj                      	-     
story101.txt	14   	ಅರ್ಹತಾ                               	JJ             	I-NP    			ಅರ್ಹತಾ,adj                      	-     
story101.txt	15   	ಅಂಕಗಳನ್ನು                        	N__NN          	I-NP    			ಅಂಕ,n                          	-     
story101.txt	16   	ಪಡೆದಿರಬೇಕು                        	V__VM__VF      	B-VGF   			ಪಡೆದಿರು,v                        	-     
story101.txt	17   	.                   	RD__PUNC       	B-BLK   			.,punc                        	-     

story101.txt	0    	&quot;ಅಧ್ಯಾಯ          	N__NN          	B-NP    			ಅಧ್ಯಾಯ,n                        	-     
story101.txt	1    	II                  	QT__QTC        	I-NP    			II,num                        	-     
story101.txt	2    	ರಲ್ಲಿ                                	PSP            	I-NP    			ರಲ್ಲಿ,psp                       	-     
story101.txt	3    	,                   	RD__PUNC       	I-NP    			COMMA,punc                    	-     
story101.txt	4    	ಅಧಿನಿಯಮದ                        	N__NN          	B-NP    			ಅಧಿನಿಯಮ,n                       	-     
story101.txt	5    	೪ನೇ                                 	QT__QTO        	B-NP    			4,num                         	-     
story101.txt	6    	ಪ್ರಕರಣದಲ್ಲಿ                      	N__NN          	I-NP    			ಪ್ರಕರಣ,n                       	-     
story101.txt	7    	,                   	RD__PUNC       	I-NP    			COMMA,punc                    	-     
story101.txt	8    	&quot;&quot;ಪ್ರವೇಶ    	N__NN          	B-NP    			ಪ್ರವೇಶ,n                        	-     
story101.txt	9    	,                   	RD__PUNC       	I-NP    			COMMA,punc                    	-     
story101.txt	10   	ಪರೀಕ್ಷೆ                               	N__NN          	B-NP    			ಪರೀಕ್ಷೆ,n                        	-     
story101.txt	11   	,                   	RD__PUNC       	I-NP    			COMMA,punc                    	-     
story101.txt	12   	ವಲಸೆ                                	N__NN          	B-NP    			ವಲಸೆ,n                         	-     
story101.txt	13   	ಮತ್ತು                                	CC__CCD        	B-CCP   			ಮತ್ತು,avy                       	-     
story101.txt	14   	ತರಬೇತಿ&quot;          	N__NN          	B-NP    			ತರಬೇತಿ,n                        	-     
story101.txt	15   	&quot;              	RD__SYM        	I-NP    			!,punc                        	-     
story101.txt	16   	ಎಂಬ                                 	CC__CCS        	B-CCP   			ಎಂಬ,avy                        	-     
story101.txt	17   	ಶೀರ್ಷಿಕೆಯಡಿಯಲ್ಲಿ                     	N__NN          	B-NP    			ಶೀರ್ಷಿಕೆಯಡು,n                      	-     
story101.txt	18   	&quot;&quot;ವೈದ್ಯಕೀಯ   	JJ             	B-NP    			ವೈದ್ಯ,adj                       	-     
story101.txt	19   	ಕೋರ್ಸ್                                	N__NN          	I-NP    			ಕೋರ್ಸ್,n                         	-     
story101.txt	20   	ಗಳಿಗೆ                                	PSP            	I-NP    			ಗಳಿಗೆ,psp                       	-     
story101.txt	21   	ಪ್ರವೇಶ                               	N__NN          	B-NP    			ಪ್ರವೇಶ,n                        	-     
story101.txt	22   	-                   	RD__SYM        	I-NP    			-,punc                        	-     
story101.txt	23   	ಅರ್ಹತಾ                               	N__NN          	I-NP    			ಅರ್ಹತಾ,n                        	-     
story101.txt	24   	ಮಾನದಂಡ&quot;          	N__NN          	B-NP    			ಮಾನದಂಡ,n                        	-     
